UNITID,XLINE_10,LINE_10,XLINE_45,LINE_45,XLINE_50,LINE_50,XLINE_55,LINE_55,XLINE_11,LINE_11,XLINE_30,LINE_30,XLINE_51,LINE_51,XLINE_52,LINE_52,XPGLIN10,PGLIN10,XPGLIN45,PGLIN45,XPGLIN50,PGLIN50,XPGLIN11,PGLIN11,XSSLIN10,SSLIN10,XSSLIN45,SSLIN45,XSSLIN50,SSLIN50,XSSLIN11,SSLIN11,XNRLIN10,NRLIN10,XNRLIN45,NRLIN45,XNRLIN50,NRLIN50,XNRLIN11,NRLIN11 
250993,"R",43,"R",0,"R",43,"R",16,"R",19,"R",0,"R",0,"R",24,"R",22,"Z",0,"R",22,"R",13,"R",0,"Z",0,"R",0,"R",0,"R",21,"Z",0,"R",21,"R",6
260336,"R",21,"R",0,"R",21,"R",15,"R",15,"R",0,"R",0,"R",6,"R",17,"Z",0,"R",17,"R",11,"R",2,"Z",0,"R",2,"R",2,"R",2,"Z",0,"R",2,"R",2
260363,"R",12,"R",0,"R",12,"R",8,"R",8,"R",0,"R",0,"R",4,"R",9,"Z",0,"R",9,"R",6,"R",1,"Z",0,"R",1,"R",1,"R",2,"Z",0,"R",2,"R",1
260664,"R",264,"R",0,"R",264,"R",194,"R",210,"R",0,"R",0,"R",54,"R",117,"Z",0,"R",117,"R",117,"R",16,"Z",0,"R",16,"R",16,"R",131,"Z",0,"R",131,"R",77
260929,"R",63,"R",1,"R",62,"R",6,"R",37,"R",1,"R",1,"R",23,"R",40,"R",0,"R",40,"R",17,"R",11,"R",1,"R",10,"R",9,"R",12,"R",0,"R",12,"R",11
260965,"R",79,"R",0,"R",79,"R",11,"R",42,"R",0,"R",0,"R",37,"R",52,"Z",0,"R",52,"R",26,"R",9,"Z",0,"R",9,"R",5,"R",18,"Z",0,"R",18,"R",11
261436,"R",303,"R",0,"R",303,"R",25,"R",229,"R",3,"R",0,"R",71,"R",182,"Z",0,"R",182,"R",132,"R",81,"Z",0,"R",81,"R",68,"R",40,"Z",0,"R",40,"R",29
261676,"R",59,"R",0,"R",59,"R",48,"R",51,"R",0,"R",0,"R",8,"R",26,"Z",0,"R",26,"R",20,"R",8,"Z",0,"R",8,"R",8,"R",25,"Z",0,"R",25,"R",23
261685,"R",32,"R",0,"R",32,"R",17,"R",21,"R",1,"R",0,"R",10,"R",13,"Z",0,"R",13,"R",8,"R",4,"Z",0,"R",4,"R",2,"R",15,"Z",0,"R",15,"R",11
261719,"R",173,"R",0,"R",173,"R",51,"R",89,"R",0,"R",13,"R",71,"R",161,"Z",0,"R",161,"R",81,"R",12,"Z",0,"R",12,"R",8,"R",0,"Z",0,"R",0,"R",0
261773,"R",21,"R",0,"R",21,"R",18,"R",18,"R",0,"R",0,"R",3,"R",15,"Z",0,"R",15,"R",13,"R",4,"Z",0,"R",4,"R",4,"R",2,"Z",0,"R",2,"R",1
262341,"R",199,"R",0,"R",199,"R",51,"R",97,"R",0,"R",0,"R",102,"R",111,"Z",0,"R",111,"R",47,"R",62,"Z",0,"R",62,"R",39,"R",26,"Z",0,"R",26,"R",11
262369,"R",137,"R",0,"R",137,"R",39,"R",102,"R",1,"R",0,"R",34,"R",97,"Z",0,"R",97,"R",65,"R",10,"Z",0,"R",10,"R",9,"R",30,"Z",0,"R",30,"R",28
262402,"R",210,"R",2,"R",208,"R",185,"R",195,"R",0,"R",0,"R",13,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",210,"R",2,"R",208,"R",195
262466,"R",7,"R",0,"R",7,"R",7,"R",7,"R",0,"R",0,"R",0,"R",5,"Z",0,"R",5,"R",5,"R",2,"Z",0,"R",2,"R",2,"R",0,"Z",0,"R",0,"R",0
362700,"R",45,"R",0,"R",45,"R",7,"R",31,"R",0,"R",0,"R",14,"R",37,"Z",0,"R",37,"R",26,"R",4,"Z",0,"R",4,"R",3,"R",4,"Z",0,"R",4,"R",2
362782,"R",58,"R",0,"R",58,"R",45,"R",50,"R",0,"R",0,"R",8,"R",26,"Z",0,"R",26,"R",26,"R",14,"Z",0,"R",14,"R",14,"R",18,"Z",0,"R",18,"R",10
363013,"R",28,"R",0,"R",28,"R",19,"R",19,"R",0,"R",0,"R",9,"R",19,"Z",0,"R",19,"R",11,"R",5,"Z",0,"R",5,"R",4,"R",4,"Z",0,"R",4,"R",4
363077,"R",61,"R",0,"R",61,"R",7,"R",46,"R",0,"R",0,"R",15,"R",40,"Z",0,"R",40,"R",29,"R",2,"Z",0,"R",2,"R",1,"R",19,"Z",0,"R",19,"R",16
363679,"R",128,"R",0,"R",128,"R",6,"R",90,"R",0,"R",0,"R",38,"R",49,"Z",0,"R",49,"R",47,"R",18,"Z",0,"R",18,"R",18,"R",61,"Z",0,"R",61,"R",25
364627,"R",67,"R",0,"R",67,"R",37,"R",49,"R",1,"R",0,"R",17,"R",50,"Z",0,"R",50,"R",35,"R",0,"Z",0,"R",0,"R",0,"R",17,"Z",0,"R",17,"R",14
364636,"R",36,"R",1,"R",35,"R",26,"R",26,"R",0,"R",0,"R",9,"R",21,"R",1,"R",20,"R",18,"R",6,"R",0,"R",6,"R",4,"R",9,"R",0,"R",9,"R",4
364751,"R",117,"Z",0,"R",117,"R",67,"R",78,"Z",0,"Z",0,"R",39,"R",98,"Z",0,"R",98,"R",65,"R",6,"Z",0,"R",6,"R",3,"R",13,"Z",0,"R",13,"R",10
364760,"R",19,"R",0,"R",19,"R",8,"R",12,"R",0,"R",0,"R",7,"R",6,"Z",0,"R",6,"R",6,"R",0,"Z",0,"R",0,"R",0,"R",13,"Z",0,"R",13,"R",6
364946,"R",66,"R",0,"R",66,"R",25,"R",36,"R",0,"R",0,"R",30,"R",49,"Z",0,"R",49,"R",25,"R",0,"Z",0,"R",0,"R",0,"R",17,"Z",0,"R",17,"R",11
364964,"R",57,"R",0,"R",57,"R",41,"R",41,"R",0,"R",0,"R",16,"R",46,"Z",0,"R",46,"R",35,"R",11,"Z",0,"R",11,"R",6,"R",0,"Z",0,"R",0,"R",0
365091,"R",24,"R",0,"R",24,"R",0,"R",9,"R",0,"R",0,"R",15,"R",20,"Z",0,"R",20,"R",7,"R",1,"Z",0,"R",1,"R",1,"R",3,"Z",0,"R",3,"R",1
365125,"R",33,"R",0,"R",33,"R",3,"R",30,"Z",0,"R",0,"R",3,"R",19,"Z",0,"R",19,"R",18,"R",5,"Z",0,"R",5,"R",4,"R",9,"Z",0,"R",9,"R",8
365198,"R",58,"R",0,"R",58,"R",41,"R",41,"R",0,"R",0,"R",17,"R",42,"Z",0,"R",42,"R",26,"R",0,"Z",0,"R",0,"R",0,"R",16,"Z",0,"R",16,"R",15
365240,"R",16,"R",0,"R",16,"R",11,"R",11,"R",0,"R",0,"R",5,"R",9,"Z",0,"R",9,"R",6,"R",3,"Z",0,"R",3,"R",3,"R",4,"Z",0,"R",4,"R",2
365374,"R",72,"R",0,"R",72,"R",24,"R",28,"R",0,"R",0,"R",44,"R",7,"Z",0,"R",7,"R",7,"R",0,"Z",0,"R",0,"R",0,"R",65,"Z",0,"R",65,"R",21
365383,"R",37,"R",0,"R",37,"R",12,"R",16,"R",0,"R",1,"R",20,"R",21,"Z",0,"R",21,"R",10,"R",3,"Z",0,"R",3,"R",1,"R",13,"Z",0,"R",13,"R",5
365505,"R",50,"R",0,"R",50,"R",42,"R",42,"R",0,"R",0,"R",8,"R",28,"Z",0,"R",28,"R",22,"R",3,"Z",0,"R",3,"R",2,"R",19,"Z",0,"R",19,"R",18
365763,"R",23,"R",0,"R",23,"R",22,"R",22,"R",0,"R",0,"R",1,"R",7,"Z",0,"R",7,"R",7,"R",10,"Z",0,"R",10,"R",10,"R",6,"Z",0,"R",6,"R",5
365824,"R",130,"R",0,"R",130,"R",92,"R",104,"R",0,"R",0,"R",26,"R",92,"Z",0,"R",92,"R",72,"R",7,"Z",0,"R",7,"R",6,"R",31,"Z",0,"R",31,"R",26
365833,"R",155,"R",0,"R",155,"R",100,"R",114,"R",0,"R",0,"R",41,"R",96,"Z",0,"R",96,"R",64,"R",17,"Z",0,"R",17,"R",14,"R",42,"Z",0,"R",42,"R",36
366155,"R",5,"R",0,"R",5,"R",1,"R",1,"R",1,"R",0,"R",3,"R",5,"Z",0,"R",5,"R",1,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
366438,"R",67,"Z",0,"R",67,"R",34,"R",34,"Z",0,"R",27,"R",6,"R",59,"Z",0,"R",59,"R",27,"R",2,"Z",0,"R",2,"R",2,"R",6,"Z",0,"R",6,"R",5
366623,"R",15,"R",0,"R",15,"R",11,"R",11,"R",0,"R",0,"R",4,"R",9,"Z",0,"R",9,"R",9,"R",0,"Z",0,"R",0,"R",0,"R",6,"Z",0,"R",6,"R",2
366632,"R",31,"R",0,"R",31,"R",17,"R",17,"R",0,"R",0,"R",14,"R",25,"Z",0,"R",25,"R",13,"R",4,"Z",0,"R",4,"R",3,"R",2,"Z",0,"R",2,"R",1
367051,"R",51,"R",0,"R",51,"R",35,"R",44,"R",0,"R",7,"R",0,"R",42,"Z",0,"R",42,"R",35,"R",9,"Z",0,"R",9,"R",9,"R",0,"Z",0,"R",0,"R",0
367088,"R",15,"R",0,"R",15,"R",0,"R",6,"R",0,"R",0,"R",9,"R",13,"Z",0,"R",13,"R",5,"R",2,"Z",0,"R",2,"R",1,"R",0,"Z",0,"R",0,"R",0
367158,"R",44,"R",0,"R",44,"R",29,"R",35,"R",0,"R",0,"R",9,"R",29,"Z",0,"R",29,"R",22,"R",5,"Z",0,"R",5,"R",4,"R",10,"Z",0,"R",10,"R",9
367334,"R",209,"Z",0,"R",209,"R",121,"R",175,"R",0,"R",0,"R",34,"R",88,"Z",0,"R",88,"R",88,"R",23,"Z",0,"R",23,"R",20,"R",98,"Z",0,"R",98,"R",67
367431,"R",25,"R",0,"R",25,"R",2,"R",18,"R",0,"R",0,"R",7,"R",16,"Z",0,"R",16,"R",16,"R",0,"Z",0,"R",0,"R",0,"R",9,"Z",0,"R",9,"R",2
367981,"R",7,"R",0,"R",7,"R",1,"R",6,"R",0,"R",0,"R",1,"R",3,"Z",0,"R",3,"R",2,"R",3,"Z",0,"R",3,"R",3,"R",1,"Z",0,"R",1,"R",1
368036,"R",19,"Z",0,"R",19,"R",17,"R",17,"Z",0,"Z",0,"R",2,"R",11,"Z",0,"R",11,"R",11,"R",3,"Z",0,"R",3,"R",3,"R",5,"Z",0,"R",5,"R",3
368230,"R",78,"R",0,"R",78,"R",0,"R",36,"R",0,"R",0,"R",42,"R",73,"Z",0,"R",73,"R",32,"R",3,"Z",0,"R",3,"R",3,"R",2,"Z",0,"R",2,"R",1
368407,"R",12,"R",0,"R",12,"R",5,"R",8,"R",0,"R",0,"R",4,"R",7,"Z",0,"R",7,"R",4,"R",4,"Z",0,"R",4,"R",4,"R",1,"Z",0,"R",1,"R",0
368540,"R",21,"R",0,"R",21,"R",5,"R",13,"R",0,"R",0,"R",8,"R",19,"Z",0,"R",19,"R",12,"R",2,"Z",0,"R",2,"R",1,"R",0,"Z",0,"R",0,"R",0
368647,"R",16,"R",0,"R",16,"R",11,"R",11,"R",0,"R",0,"R",5,"R",6,"Z",0,"R",6,"R",5,"R",0,"Z",0,"R",0,"R",0,"R",10,"Z",0,"R",10,"R",6
368771,"R",3,"R",0,"R",3,"R",1,"R",1,"R",0,"R",0,"R",2,"R",1,"Z",0,"R",1,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",2,"Z",0,"R",2,"R",1
368832,"R",17,"Z",0,"R",17,"R",0,"R",13,"Z",0,"Z",0,"R",4,"R",16,"Z",0,"R",16,"R",13,"R",0,"Z",0,"R",0,"R",0,"R",1,"Z",0,"R",1,"R",0
369109,"R",19,"Z",0,"R",19,"R",15,"R",15,"R",0,"R",0,"R",4,"R",16,"Z",0,"R",16,"R",13,"R",1,"Z",0,"R",1,"R",1,"R",2,"Z",0,"R",2,"R",1
369446,"R",40,"R",0,"R",40,"R",28,"R",36,"R",0,"R",0,"R",4,"R",28,"Z",0,"R",28,"R",24,"R",0,"Z",0,"R",0,"R",0,"R",12,"Z",0,"R",12,"R",12
369686,"R",178,"Z",0,"R",178,"R",120,"R",125,"R",0,"Z",0,"R",53,"R",166,"Z",0,"R",166,"R",125,"R",0,"Z",0,"R",0,"R",0,"R",12,"Z",0,"R",12,"R",0
369695,"R",121,"R",0,"R",121,"R",85,"R",112,"R",0,"R",0,"R",9,"R",78,"Z",0,"R",78,"R",78,"R",0,"Z",0,"R",0,"R",0,"R",43,"Z",0,"R",43,"R",34
369783,"R",240,"R",0,"R",240,"R",164,"R",200,"R",0,"R",0,"R",40,"R",205,"Z",0,"R",205,"R",174,"R",9,"Z",0,"R",9,"R",8,"R",26,"Z",0,"R",26,"R",18
369950,"R",132,"R",0,"R",132,"R",45,"R",115,"R",0,"R",0,"R",17,"R",64,"Z",0,"R",64,"R",52,"R",11,"Z",0,"R",11,"R",9,"R",57,"Z",0,"R",57,"R",54
371034,"R",6,"Z",0,"R",6,"Z",0,"R",2,"Z",0,"Z",0,"R",4,"R",5,"Z",0,"R",5,"R",2,"R",1,"Z",0,"R",1,"R",0,"R",0,"Z",0,"R",0,"R",0
371052,"R",224,"R",0,"R",224,"R",69,"R",127,"R",0,"R",0,"R",97,"R",215,"Z",0,"R",215,"R",122,"R",3,"Z",0,"R",3,"R",3,"R",6,"Z",0,"R",6,"R",2
371830,"R",28,"R",0,"R",28,"R",2,"R",17,"R",0,"R",2,"R",9,"R",10,"Z",0,"R",10,"R",2,"R",6,"Z",0,"R",6,"R",6,"R",12,"Z",0,"R",12,"R",9
372028,"R",173,"R",0,"R",173,"R",16,"R",84,"R",0,"R",73,"R",16,"R",156,"Z",0,"R",156,"R",78,"R",10,"Z",0,"R",10,"R",4,"R",7,"Z",0,"R",7,"R",2
372082,"R",137,"R",0,"R",137,"R",47,"R",56,"R",0,"R",35,"R",46,"R",66,"Z",0,"R",66,"R",27,"R",0,"Z",0,"R",0,"R",0,"R",71,"Z",0,"R",71,"R",29
372240,"R",6,"R",0,"R",6,"R",0,"R",3,"R",0,"R",0,"R",3,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",6,"Z",0,"R",6,"R",3
372356,"R",30,"R",0,"R",30,"R",16,"R",18,"R",0,"R",12,"R",0,"R",21,"Z",0,"R",21,"R",10,"R",9,"Z",0,"R",9,"R",8,"R",0,"Z",0,"R",0,"R",0
372462,"R",37,"R",0,"R",37,"R",4,"R",19,"R",0,"R",0,"R",18,"R",25,"Z",0,"R",25,"R",14,"R",2,"Z",0,"R",2,"R",1,"R",10,"Z",0,"R",10,"R",4
372718,"R",85,"R",0,"R",85,"R",3,"R",63,"R",0,"R",0,"R",22,"R",61,"Z",0,"R",61,"R",45,"R",11,"Z",0,"R",11,"R",8,"R",13,"Z",0,"R",13,"R",10
373216,"R",35,"R",0,"R",35,"R",0,"R",30,"R",0,"R",0,"R",5,"R",11,"Z",0,"R",11,"R",8,"R",10,"Z",0,"R",10,"R",9,"R",14,"Z",0,"R",14,"R",13
373456,"R",12,"R",0,"R",12,"R",6,"R",9,"R",0,"R",3,"R",0,"R",5,"Z",0,"R",5,"R",4,"R",5,"Z",0,"R",5,"R",4,"R",2,"Z",0,"R",2,"R",1
373526,"R",346,"R",0,"R",346,"R",252,"R",278,"R",0,"R",0,"R",68,"R",176,"Z",0,"R",176,"R",176,"R",16,"Z",0,"R",16,"R",16,"R",154,"Z",0,"R",154,"R",86
373678,"R",42,"R",1,"R",41,"R",1,"R",24,"R",0,"R",0,"R",17,"R",31,"R",1,"R",30,"R",17,"R",0,"R",0,"R",0,"R",0,"R",11,"R",0,"R",11,"R",7
373696,"R",115,"R",0,"R",115,"R",39,"R",76,"R",0,"R",9,"R",30,"R",82,"Z",0,"R",82,"R",55,"R",11,"Z",0,"R",11,"R",9,"R",22,"Z",0,"R",22,"R",12
373711,"R",32,"R",0,"R",32,"R",24,"R",30,"R",0,"R",0,"R",2,"R",14,"Z",0,"R",14,"R",14,"R",2,"Z",0,"R",2,"R",2,"R",16,"Z",0,"R",16,"R",14
373784,"R",446,"Z",0,"R",446,"R",158,"R",248,"R",0,"R",0,"R",198,"R",327,"Z",0,"R",327,"R",210,"R",27,"Z",0,"R",27,"R",20,"R",92,"Z",0,"R",92,"R",18
374316,"R",8,"R",0,"R",8,"R",0,"R",4,"R",0,"R",0,"R",4,"R",8,"Z",0,"R",8,"R",4,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
374343,"R",26,"R",0,"R",26,"R",20,"R",20,"R",0,"R",0,"R",6,"R",15,"Z",0,"R",15,"R",12,"R",6,"Z",0,"R",6,"R",6,"R",5,"Z",0,"R",5,"R",2
374574,"R",481,"R",0,"R",481,"R",159,"R",285,"Z",0,"R",10,"R",186,"R",381,"Z",0,"R",381,"R",218,"R",58,"Z",0,"R",58,"R",39,"R",42,"Z",0,"R",42,"R",28
374592,"R",65,"R",0,"R",65,"R",41,"R",51,"Z",0,"Z",0,"R",14,"R",41,"Z",0,"R",41,"R",41,"R",14,"Z",0,"R",14,"R",10,"R",10,"Z",0,"R",10,"R",0
374990,"R",29,"R",0,"R",29,"R",3,"R",15,"R",1,"R",0,"R",13,"R",28,"Z",0,"R",28,"R",14,"R",1,"Z",0,"R",1,"R",1,"R",0,"Z",0,"R",0,"R",0
375106,"R",83,"R",0,"R",83,"R",34,"R",70,"R",0,"R",13,"R",0,"R",51,"Z",0,"R",51,"R",42,"R",4,"Z",0,"R",4,"R",4,"R",28,"Z",0,"R",28,"R",24
375373,"R",70,"Z",0,"R",70,"R",41,"R",41,"R",0,"Z",0,"R",29,"R",56,"Z",0,"R",56,"R",37,"R",3,"Z",0,"R",3,"R",2,"R",11,"Z",0,"R",11,"R",2
375540,"R",81,"R",0,"R",81,"R",54,"R",54,"R",0,"R",0,"R",27,"R",68,"Z",0,"R",68,"R",50,"R",6,"Z",0,"R",6,"R",4,"R",7,"Z",0,"R",7,"R",0
375568,"R",20,"R",0,"R",20,"R",19,"R",19,"R",0,"R",0,"R",1,"R",16,"Z",0,"R",16,"R",16,"R",0,"Z",0,"R",0,"R",0,"R",4,"Z",0,"R",4,"R",3
375656,"R",11,"R",0,"R",11,"R",3,"R",4,"R",0,"R",0,"R",7,"R",6,"Z",0,"R",6,"R",4,"R",0,"Z",0,"R",0,"R",0,"R",5,"Z",0,"R",5,"R",0
375726,"R",263,"R",1,"R",262,"R",117,"R",130,"R",0,"R",0,"R",132,"R",129,"R",0,"R",129,"R",3,"R",0,"R",0,"R",0,"R",0,"R",134,"R",1,"R",133,"R",127
375966,"R",5,"R",0,"R",5,"R",5,"R",5,"R",0,"R",0,"R",0,"R",4,"Z",0,"R",4,"R",4,"R",0,"Z",0,"R",0,"R",0,"R",1,"Z",0,"R",1,"R",1
375984,"R",167,"R",0,"R",167,"R",0,"R",47,"R",0,"R",0,"R",120,"R",163,"Z",0,"R",163,"R",43,"R",3,"Z",0,"R",3,"R",3,"R",1,"Z",0,"R",1,"R",1
376242,"R",162,"R",0,"R",162,"R",41,"R",41,"R",0,"R",1,"R",120,"R",162,"Z",0,"R",162,"R",41,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
376288,"R",78,"R",0,"R",78,"R",40,"R",40,"R",0,"R",0,"R",38,"R",78,"Z",0,"R",78,"R",40,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
376330,"R",49,"R",0,"R",49,"R",24,"R",24,"R",0,"R",25,"R",0,"R",49,"Z",0,"R",49,"R",24,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
376446,"R",11,"R",0,"R",11,"R",1,"R",6,"R",0,"R",0,"R",5,"R",6,"Z",0,"R",6,"R",4,"R",2,"Z",0,"R",2,"R",1,"R",3,"Z",0,"R",3,"R",1
376631,"R",18,"R",0,"R",18,"R",6,"R",12,"R",0,"R",0,"R",6,"R",9,"Z",0,"R",9,"R",4,"R",0,"Z",0,"R",0,"R",0,"R",9,"Z",0,"R",9,"R",8
376677,"R",35,"R",0,"R",35,"R",2,"R",23,"R",0,"R",0,"R",12,"R",31,"Z",0,"R",31,"R",19,"R",4,"Z",0,"R",4,"R",4,"R",0,"Z",0,"R",0,"R",0
377193,"R",3,"R",0,"R",3,"R",1,"R",2,"R",0,"R",1,"R",0,"R",3,"Z",0,"R",3,"R",2,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
377272,"R",40,"R",0,"R",40,"R",30,"R",34,"Z",0,"R",1,"R",5,"R",38,"Z",0,"R",38,"R",32,"R",1,"Z",0,"R",1,"R",1,"R",1,"Z",0,"R",1,"R",1
377281,"R",70,"R",0,"R",70,"R",52,"R",56,"R",1,"R",1,"R",12,"R",66,"Z",0,"R",66,"R",53,"R",2,"Z",0,"R",2,"R",2,"R",2,"Z",0,"R",2,"R",1
377315,"R",87,"R",0,"R",87,"R",60,"R",66,"R",0,"R",6,"R",15,"R",69,"Z",0,"R",69,"R",53,"R",0,"Z",0,"R",0,"R",0,"R",18,"Z",0,"R",18,"R",13
377485,"R",7,"R",0,"R",7,"R",6,"R",6,"R",0,"R",0,"R",1,"R",5,"Z",0,"R",5,"R",5,"R",0,"Z",0,"R",0,"R",0,"R",2,"Z",0,"R",2,"R",1
377652,"R",57,"R",0,"R",57,"R",23,"R",31,"R",4,"R",0,"R",22,"R",55,"Z",0,"R",55,"R",29,"R",2,"Z",0,"R",2,"R",2,"R",0,"Z",0,"R",0,"R",0
377759,"R",34,"R",0,"R",34,"R",12,"R",26,"R",0,"R",0,"R",8,"R",24,"Z",0,"R",24,"R",19,"R",4,"Z",0,"R",4,"R",2,"R",6,"Z",0,"R",6,"R",5
378886,"R",13,"R",0,"R",13,"R",11,"R",11,"R",0,"R",0,"R",2,"R",12,"Z",0,"R",12,"R",10,"R",1,"Z",0,"R",1,"R",1,"R",0,"Z",0,"R",0,"R",0
379621,"R",10,"R",0,"R",10,"R",6,"R",6,"R",0,"R",1,"R",3,"R",7,"Z",0,"R",7,"R",4,"R",1,"Z",0,"R",1,"R",0,"R",2,"Z",0,"R",2,"R",2
379746,"R",141,"R",0,"R",141,"R",130,"R",137,"R",0,"R",0,"R",4,"R",11,"Z",0,"R",11,"R",11,"R",61,"Z",0,"R",61,"R",59,"R",69,"Z",0,"R",69,"R",67
380067,"R",72,"R",0,"R",72,"R",41,"R",52,"R",0,"R",20,"R",0,"R",69,"Z",0,"R",69,"R",52,"R",0,"Z",0,"R",0,"R",0,"R",3,"Z",0,"R",3,"R",0
380456,"R",26,"R",0,"R",26,"R",1,"R",20,"R",0,"R",0,"R",6,"R",10,"Z",0,"R",10,"R",7,"R",6,"Z",0,"R",6,"R",5,"R",10,"Z",0,"R",10,"R",8
381255,"R",87,"R",0,"R",87,"R",24,"R",71,"R",0,"R",0,"R",16,"R",69,"Z",0,"R",69,"R",58,"R",18,"Z",0,"R",18,"R",13,"R",0,"Z",0,"R",0,"R",0
381282,"R",111,"R",0,"R",111,"R",3,"R",71,"Z",0,"Z",0,"R",40,"R",36,"Z",0,"R",36,"R",25,"R",1,"Z",0,"R",1,"R",0,"R",74,"Z",0,"R",74,"R",46
381325,"R",88,"R",0,"R",88,"R",11,"R",79,"Z",0,"R",1,"R",8,"R",54,"Z",0,"R",54,"R",49,"R",2,"Z",0,"R",2,"R",1,"R",32,"Z",0,"R",32,"R",29
381361,"R",19,"R",0,"R",19,"R",10,"R",12,"R",0,"R",0,"R",7,"R",9,"Z",0,"R",9,"R",4,"R",5,"Z",0,"R",5,"R",5,"R",5,"Z",0,"R",5,"R",3
381370,"R",280,"R",0,"R",280,"R",60,"R",206,"R",0,"R",0,"R",74,"R",208,"Z",0,"R",208,"R",145,"R",38,"Z",0,"R",38,"R",32,"R",34,"Z",0,"R",34,"R",29
381404,"R",200,"R",0,"R",200,"R",30,"R",103,"R",0,"R",0,"R",97,"R",169,"Z",0,"R",169,"R",88,"R",15,"Z",0,"R",15,"R",10,"R",16,"Z",0,"R",16,"R",5
381699,"R",30,"R",0,"R",30,"R",18,"R",22,"R",0,"R",2,"R",6,"R",20,"Z",0,"R",20,"R",16,"R",2,"Z",0,"R",2,"R",2,"R",8,"Z",0,"R",8,"R",4
381732,"R",26,"R",0,"R",26,"R",25,"R",25,"R",0,"R",0,"R",1,"R",15,"Z",0,"R",15,"R",15,"R",9,"Z",0,"R",9,"R",9,"R",2,"Z",0,"R",2,"R",1
382258,"R",49,"R",0,"R",49,"R",40,"R",40,"R",0,"Z",0,"R",9,"R",15,"Z",0,"R",15,"R",14,"R",0,"Z",0,"R",0,"R",0,"R",34,"Z",0,"R",34,"R",26
382267,"R",52,"R",0,"R",52,"R",26,"R",40,"R",0,"R",0,"R",12,"R",23,"Z",0,"R",23,"R",13,"R",0,"Z",0,"R",0,"R",0,"R",29,"Z",0,"R",29,"R",27
382416,"R",8,"R",0,"R",8,"R",8,"R",8,"R",0,"R",0,"R",0,"R",3,"Z",0,"R",3,"R",3,"R",1,"Z",0,"R",1,"R",1,"R",4,"Z",0,"R",4,"R",4
382461,"R",7,"R",0,"R",7,"R",0,"R",5,"R",0,"R",0,"R",2,"R",5,"Z",0,"R",5,"R",5,"R",1,"Z",0,"R",1,"R",0,"R",1,"Z",0,"R",1,"R",0
382780,"R",123,"Z",0,"R",123,"R",45,"R",64,"R",0,"R",0,"R",59,"R",115,"Z",0,"R",115,"R",56,"R",4,"Z",0,"R",4,"R",4,"R",4,"Z",0,"R",4,"R",4
383163,"R",105,"Z",0,"R",105,"R",95,"R",102,"Z",0,"R",2,"R",1,"R",102,"Z",0,"R",102,"R",102,"R",0,"Z",0,"R",0,"R",0,"R",3,"Z",0,"R",3,"R",0
383279,"R",14,"R",0,"R",14,"R",2,"R",8,"R",0,"R",0,"R",6,"R",9,"Z",0,"R",9,"R",4,"R",3,"Z",0,"R",3,"R",3,"R",2,"Z",0,"R",2,"R",1
383297,"R",23,"R",0,"R",23,"R",11,"R",16,"R",0,"R",0,"R",7,"R",16,"Z",0,"R",16,"R",11,"R",4,"Z",0,"R",4,"R",4,"R",3,"Z",0,"R",3,"R",1
383312,"R",117,"R",0,"R",117,"R",103,"R",103,"R",0,"R",0,"R",14,"R",78,"Z",0,"R",78,"R",72,"R",0,"Z",0,"R",0,"R",0,"R",39,"Z",0,"R",39,"R",31
383367,"R",151,"R",0,"R",151,"R",123,"R",123,"R",0,"R",0,"R",28,"R",88,"Z",0,"R",88,"R",68,"R",23,"Z",0,"R",23,"R",18,"R",40,"Z",0,"R",40,"R",37
383464,"R",127,"R",12,"R",115,"R",65,"R",72,"R",5,"R",12,"R",26,"R",115,"R",12,"R",103,"R",72,"R",0,"R",0,"R",0,"R",0,"R",12,"R",0,"R",12,"R",0
383525,"R",92,"R",0,"R",92,"R",78,"R",78,"R",0,"R",0,"R",14,"R",88,"Z",0,"R",88,"R",78,"R",3,"Z",0,"R",3,"R",0,"R",1,"Z",0,"R",1,"R",0
383765,"R",69,"R",0,"R",69,"R",0,"R",37,"R",0,"R",0,"R",32,"R",61,"Z",0,"R",61,"R",30,"R",4,"Z",0,"R",4,"R",3,"R",4,"Z",0,"R",4,"R",4
383792,"R",92,"R",0,"R",92,"R",66,"R",68,"R",0,"R",12,"R",12,"R",87,"Z",0,"R",87,"R",67,"R",0,"Z",0,"R",0,"R",0,"R",5,"Z",0,"R",5,"R",1
384236,"R",233,"R",1,"R",232,"R",108,"R",145,"R",0,"R",0,"R",87,"R",216,"R",0,"R",216,"R",132,"R",5,"R",0,"R",5,"R",2,"R",12,"R",1,"R",11,"R",11
